60,  2.159558236520702
90,  2.228099236641221
120,  2.3106857680925468
150,  2.40704342017368
180,  2.5327297707030496
210,  2.707925783397472
240,  2.9508265034592878
270,  3.2748275743510384
300,  3.658368966122518
330,  4.064794990168416
360,  4.407396426434128
390,  4.656830469351114
400,  4.745188520273829
420,  4.878326322988803
450,  5.060790288108065
480,  5.198245875010692
500,  5.273460768825697
750,  5.831361418290331
1000,  6.02834632262595
1250,  6.150880112339816
2000,  6.305760751272602
