60,  2.885511766458146
90,  2.9413175007068113
120,  3.0092752219531884
150,  3.091629926519706
180,  3.189087360242562
210,  3.3017533443283846
240,  3.4533817633493022
270,  3.64218549080282
300,  3.910119361067231
330,  4.310566982987091
360,  4.914036419594763
390,  5.751499016841925
400,  5.98630173775672
420,  6.515453877062488
450,  7.143172009917078
480,  7.6127314696075805
500,  7.890684746357725
750,  9.589288748464107
1000,  9.956316306828151
1250,  10.170130770581016
2000,  10.668129190802176
