Ash1,0.810880495
Ash1,0.779741506
Ash1,0.814539163
Ash1,0.767131991
Ash1,0.793219885
E1A,-0.35248364
E1A,-0.313489454
E1A,-0.345789068
E1A,-0.357964752
E1A,-0.434446119
PUMA,-0.022048634
PUMA,-0.13200356
PUMA,-0.206777904
PUMA,-0.109792267
PUMA,-0.1250312
p53,0.020425493
p53,0.291070528
p53,0.433410911
p53,-0.1939139
p53,0.425411467
GS24,0.023651717
GS24,0.00865736
GS24,0.014890415
GS24,0.016831575
GS24,0.020577591
